influencer_id,influencer_name,username,platform,category,country,followers,engagement_rate,avg_likes,avg_comments,avg_shares,avg_saves,reach,impressions,audience_quality_score,brand_name,brand_industry,target_audience,brand_match_score,campaign_type,campaign_duration_days,sponsored_post_count,estimated_campaign_budget,estimated_clicks,estimated_ctr,estimated_conversions,estimated_sales,estimated_revenue,estimated_roi,growth_tier,growth_score,authenticity_score,fake_follower_probability,campaign_success
INF-B4F3FE2D,Carter Smith,CarterMedia,YouTube,Travel,Nigeria,1938167.0,0.0143,20342,1912,899,2880,742290,1119684,35.6,Airbnb,Travel,25-45 Mixed,0.629,Live Stream,87,2,155700.0,3711,0.005,50,50,8277.08,-0.947,Macro,39.2,64.3,0.123,0
INF-D5CC7EB6,Amelia Martin,AmeliaMartinShow,YouTube,Fashion,Germany,1007.0,0.0754,50,5,2,7,148,327,84.6,Levi's,Fashion & Apparel,18-35 Female,0.683,Short (YouTube Shorts),62,1,2000.0,3,0.022,0,0,0.0,-1.0,Nano,83.8,88.2,0.073,1
INF-655D3D12,Jamie Williams,JamieChannel,YouTube,Finance & Economics,Brazil,69610.0,0.0607,2904,355,110,459,23180,48910,80.8,CoinDCX,FinTech,25-45 Male,0.883,Product Review,34,1,7200.0,475,0.0205,23,23,750.38,-0.896,Micro,81.6,89.3,0.048,1
INF-BC1464E6,Avery Kumar,AveryKumar Media,YouTube,Business & Careers,Philippines,10154.0,0.0586,484,50,20,70,902,1734,78.0,HubSpot,SaaS,25-50 Mixed,0.883,Brand Ambassador,23,1,11200.0,20,0.0217,1,1,40.07,-0.996,Micro,80.0,89.6,0.035,1
INF-9E0EE4D5,Joseph Chen,JosephChen Media,YouTube,Photography,Indonesia,85463061.0,0.0152,909885,112796,45452,121558,20861398,27708357,27.7,Canon,Photography & Tech,20-40 Mixed,0.851,Live Stream,8,1,639600.0,104307,0.005,1314,1314,213488.11,-0.666,Mega,40.0,63.2,0.071,0
INF-50348E8C,David Williams,DavidWilliamsVlogs,YouTube,Gaming,Mexico,256121.0,0.0446,8155,877,346,1177,76372,131293,76.4,Xbox,Gaming,16-30 Male,0.68,Live Stream,31,1,48100.0,794,0.0104,23,23,1371.28,-0.971,Mid-Tier,78.0,90.7,0.017,1
INF-78516FB0,Avery Hall,AveryHall Life,YouTube,DIY & Crafts,Sweden,2030763.0,0.0199,31702,3564,981,4712,846790,1219612,44.5,Dremel,Home & Tools,30-55 Mixed,0.73,Short (YouTube Shorts),51,2,121000.0,4657,0.0055,76,76,3887.92,-0.968,Macro,47.9,74.9,0.045,0
INF-A3D0D648,Kai Harris,KaiProductions,YouTube,Lifestyle,Poland,53667683.0,0.0119,478428,46484,18602,55348,12576407,18840278,27.5,Audible,Entertainment,22-40 Mixed,0.83,Vlog Integration,15,1,681100.0,62882,0.005,572,572,7474.75,-0.989,Mega,34.9,65.9,0.03,0
INF-F3C1C8F7,Alex Kumar,AlexProductions,YouTube,Tech & Gadgets,Netherlands,111701.0,0.0371,3057,307,137,352,38966,68899,69.3,Dell,Consumer Electronics,20-40 Male,0.767,Vlog Integration,61,1,30500.0,425,0.0109,14,14,1754.5,-0.942,Mid-Tier,72.6,87.4,0.024,1
INF-00155CE9,Lucas Anderson,LucasOfficial,YouTube,News & Politics,Thailand,3586970.0,0.0225,61941,7233,2208,8250,488199,824913,46.5,CNN,Media,30-55 Mixed,0.624,Short (YouTube Shorts),64,2,124900.0,2441,0.005,44,44,654.06,-0.995,Macro,51.2,75.2,0.054,0
INF-1B6ED468,Sofia Smith,SofiaShow,YouTube,Family,Turkey,36628.0,0.0418,1099,111,44,162,12829,27118,85.0,Pampers,Baby & Family,25-45 Female,0.896,Channel Membership Drive,55,1,3800.0,155,0.0121,8,8,354.45,-0.907,Micro,82.5,87.7,0.079,1
INF-B435F794,Amelia Chen,AmeliaChen Channel,YouTube,Cinema & Actors/actresses,Argentina,145169.0,0.0266,3138,335,118,383,25801,41901,59.6,HBO,Entertainment,18-45 Mixed,0.683,Live Stream,63,3,20700.0,129,0.005,3,3,37.9,-0.998,Mid-Tier,62.0,81.3,0.051,0
INF-C5642F79,Casey Robinson,CaseyWorld,YouTube,Fashion,Argentina,38076990.0,0.012,323200,40560,15040,47782,15117632,19777462,26.1,ASOS,Fashion & Apparel,18-35 Female,0.889,Unboxing,72,3,127300.0,75588,0.005,983,983,54548.33,-0.571,Mega,34.7,63.6,0.049,0
INF-F1236A2D,Ethan Thomas,EthanThomasMedia,YouTube,Beauty,France,83513.0,0.0446,2783,309,105,352,26011,53308,80.2,NYX,Beauty & Cosmetics,18-30 Female,0.868,Channel Membership Drive,77,1,8000.0,351,0.0135,16,16,616.46,-0.923,Micro,80.9,86.2,0.079,1
INF-7E66AF19,Alex Clark,AlexFilms,YouTube,Travel,Poland,49581.0,0.0525,2090,238,86,216,16608,32188,78.3,Expedia,Travel,25-45 Mixed,0.811,Unboxing,60,3,3600.0,284,0.0171,12,12,2108.81,-0.414,Micro,80.8,86.6,0.068,1
INF-F0C7F6C1,Blake Li,BlakeLiMedia,YouTube,Comedy,Pakistan,25781506.0,0.0102,216741,20493,8311,24937,3248596,4734135,25.3,Pepsi,FMCG,16-35 Mixed,0.644,Channel Membership Drive,42,1,349500.0,16243,0.005,148,148,2718.88,-0.992,Mega,34.6,64.1,0.032,0
INF-68C483C1,Daniel Williams,DanielWilliamsStudio,YouTube,Comedy,Egypt,47281.0,0.0532,1665,203,83,227,8461,18459,83.0,Burger King,Fast Food,16-35 Mixed,0.847,Vlog Integration,22,1,6600.0,157,0.0185,7,7,132.95,-0.98,Micro,82.4,87.1,0.079,1
INF-980B1CB1,Paris Walker,ParisShow,YouTube,Fashion,Ukraine,51141.0,0.0633,2495,265,107,263,17247,36644,84.0,H&M,Fashion & Apparel,18-35 Female,0.95,Live Stream,20,1,6900.0,390,0.0226,20,20,1200.37,-0.826,Micro,82.1,88.2,0.071,1
INF-83B39AE1,Benjamin Robinson,BenjaminRobinsonStudio,YouTube,Comedy,Canada,3005.0,0.0442,104,11,4,12,757,1804,86.0,Pepsi,FMCG,16-35 Mixed,0.768,Live Stream,63,3,2400.0,8,0.011,0,0,0.0,-1.0,Nano,79.8,89.5,0.064,1
INF-D35FE7B3,Noah Davis,NoahDavisVlogs,YouTube,Music,Saudi Arabia,443384.0,0.0411,13760,1299,643,1832,42634,77409,78.5,JBL,Consumer Electronics,15-35 Mixed,0.876,Live Stream,40,1,29300.0,593,0.0139,22,22,2763.28,-0.906,Mid-Tier,78.0,87.8,0.056,1
INF-366EF496,Joseph Green,JosephLife,YouTube,Animals & Pets,Turkey,6819.0,0.0514,271,25,11,40,1145,2699,86.2,Purina,Pet Care,22-45 Mixed,0.855,Short (YouTube Shorts),14,1,2500.0,18,0.0154,1,1,34.26,-0.986,Nano,78.2,80.9,0.154,1
INF-AE1C3408,Jamie Hall,JamieHall Life,YouTube,Business & Careers,South Korea,385622.0,0.0378,11784,1022,394,1303,44440,76629,71.5,Monday.com,SaaS,25-50 Mixed,0.924,Tutorial/How-To,28,1,8800.0,533,0.012,19,19,834.71,-0.905,Mid-Tier,71.9,84.4,0.067,1
INF-1DB23F77,Daniel Li,DanielLiChannel,YouTube,Music,Poland,33372763.0,0.0086,235023,23758,9508,24820,4669933,6011116,21.8,Bose,Consumer Electronics,15-35 Mixed,0.846,Unboxing,9,1,401000.0,23350,0.005,287,287,36806.71,-0.908,Mega,30.8,58.1,0.083,0
INF-E66714F2,Skyler Jackson,SkylerJacksonDaily,YouTube,Cars & Motorbikes,Ukraine,430147.0,0.0345,11755,1334,518,1359,88738,171128,70.6,Bosch,Automotive,22-45 Male,0.9,Live Stream,25,1,25200.0,1242,0.014,44,44,2806.42,-0.889,Mid-Tier,73.8,88.1,0.022,1
INF-8FDB955E,Lucas White,Lucas,YouTube,DIY & Crafts,Brazil,129862.0,0.0309,2739,343,122,358,15177,27340,66.7,3M,Home & Tools,30-55 Mixed,0.972,Tutorial/How-To,20,1,31300.0,202,0.0133,8,8,454.71,-0.985,Mid-Tier,65.7,87.2,0.015,1
INF-A93C0E29,Taylor Smith,TaylorCreates,YouTube,Photography,United States,42050354.0,0.0097,298076,30436,9982,36750,14664783,19824132,22.3,Nikon,Photography & Tech,20-40 Mixed,0.641,Product Review,47,1,351400.0,73324,0.005,572,572,85465.77,-0.757,Mega,31.6,54.5,0.145,0
INF-2BEF1D33,Sebastian Baker,Sebastian Show,YouTube,DIY & Crafts,India,5916.0,0.0264,123,12,5,16,1746,3995,68.8,Lowe's,Home & Tools,30-55 Mixed,0.926,Sponsored Video,86,4,1900.0,16,0.0094,1,1,54.66,-0.971,Nano,63.9,64.5,0.278,1
INF-1197B0E0,Ethan Wilson,EthanWilsonMedia,YouTube,Education & Tutorials,India,3457131.0,0.031,82729,7368,3683,12350,704707,1110937,55.1,Notion,SaaS,18-40 Mixed,0.815,Product Review,72,3,50000.0,5849,0.0083,132,132,5758.91,-0.885,Macro,58.8,77.7,0.071,1
INF-C6016362,Taylor Green,TaylorGreenMedia,YouTube,Education & Tutorials,Poland,373745.0,0.0366,8952,1162,416,1257,133285,221248,74.1,Grammarly,SaaS,18-40 Mixed,0.848,Vlog Integration,83,4,48900.0,1706,0.0128,61,61,2461.09,-0.95,Mid-Tier,73.9,88.7,0.03,1
INF-AE81A2F8,Logan Scott,LoganScott Official,YouTube,Cinema & Actors/actresses,Mexico,3473018.0,0.0177,39695,5322,1980,5867,1148773,1790924,36.3,Amazon Prime,Entertainment,18-45 Mixed,0.647,Live Stream,89,1,109500.0,5859,0.0051,103,103,1467.12,-0.987,Macro,43.6,70.6,0.043,0
INF-CB8DFCD5,Alex Allen,AlexVlogs,YouTube,Finance & Economics,Colombia,4249254.0,0.0314,111820,9624,4021,15299,1555137,2372138,60.4,CoinDCX,FinTech,25-45 Male,0.767,Short (YouTube Shorts),41,1,193200.0,13063,0.0084,295,295,8705.37,-0.955,Macro,60.4,79.9,0.07,1
INF-E4C2E5BE,James Jackson,JamesJacksonProductions,YouTube,Travel,Turkey,1201006.0,0.0111,8683,1157,430,1102,319996,483213,28.7,TripAdvisor,Travel,25-45 Mixed,0.635,Unboxing,12,1,39000.0,1600,0.005,21,21,4042.54,-0.896,Macro,38.7,59.8,0.131,0
INF-353DBEDE,Leo Singh,LeoShow,YouTube,Tech & Gadgets,Philippines,161290.0,0.0417,4309,499,183,546,48333,80175,78.4,Xiaomi,Consumer Electronics,20-40 Male,0.689,Vlog Integration,31,1,35200.0,590,0.0122,18,18,2022.95,-0.943,Mid-Tier,77.5,91.2,0.019,1
INF-DBA8B10B,Joseph Kumar,JosephKumarShow,YouTube,Sports with a ball,Spain,760034.0,0.0325,18068,2222,604,2292,74363,126519,60.8,Gatorade,Sports & Nutrition,16-35 Male,0.699,Unboxing,13,1,143900.0,439,0.0059,8,8,330.55,-0.998,Macro,63.8,81.7,0.052,1
INF-413225EA,David Wang,DavidWangDaily,YouTube,Travel,Poland,62235.0,0.0467,2351,220,71,253,20690,39695,77.8,Airbnb,Travel,25-45 Mixed,0.744,Vlog Integration,36,1,1700.0,228,0.011,10,10,1716.36,0.01,Micro,82.4,88.0,0.051,1
INF-43074AB7,Maya Walker,MayaWalkerDaily,YouTube,News & Politics,Spain,1272790.0,0.0081,7755,804,304,1112,414411,695289,30.0,Bloomberg,Media,30-55 Mixed,0.745,Short (YouTube Shorts),40,1,51700.0,2072,0.005,22,22,346.29,-0.993,Macro,31.9,50.5,0.276,0
INF-4AC08771,Morgan Garcia,MorganWorld,YouTube,Photography,Mexico,61733.0,0.0705,2935,370,120,358,15174,31074,78.0,Adobe,Creative Software,20-40 Mixed,0.901,Brand Ambassador,62,1,1300.0,399,0.0263,21,21,675.0,-0.481,Micro,81.0,90.5,0.025,1
INF-3CF142DC,Lucas Li,Lucas Life,YouTube,DIY & Crafts,South Africa,2291324.0,0.0149,26104,2778,1225,3855,805092,1351119,38.5,DeWalt,Home & Tools,30-55 Mixed,0.884,Product Review,53,1,43200.0,4589,0.0057,91,91,5375.64,-0.876,Macro,45.2,66.2,0.118,0
INF-52917A9C,Evelyn Johnson,EvelynJohnsonTV,YouTube,Health & Wellness,Philippines,287578.0,0.0411,9674,957,369,1013,106409,189351,72.6,Nature's Bounty,Health & Nutrition,25-45 Mixed,0.708,Tutorial/How-To,15,1,22700.0,1000,0.0094,28,28,1098.39,-0.952,Mid-Tier,74.1,83.8,0.077,1
INF-3C73B9F2,Elijah Singh,ElijahSingh TV,YouTube,Fashion,United States,12344.0,0.0614,522,52,23,86,1666,3103,83.8,ASOS,Fashion & Apparel,18-35 Female,0.897,Short (YouTube Shorts),24,1,1700.0,36,0.0216,2,2,112.84,-0.934,Micro,83.0,90.0,0.051,1
INF-9993578F,Benjamin Jones,BenjaminJonesMedia,YouTube,Business & Careers,India,77030.0,0.047,2698,262,93,370,6795,12905,79.2,Monday.com,SaaS,25-50 Mixed,0.706,Channel Membership Drive,21,1,4200.0,100,0.0147,4,4,144.17,-0.966,Micro,80.4,91.9,0.014,1
INF-F42AD6E5,Sam Wilson,SamStudio,YouTube,Photography,Pakistan,3380628.0,0.02,49040,5020,1624,6843,1293890,2147793,40.7,Nikon,Photography & Tech,20-40 Mixed,0.668,Brand Ambassador,57,1,166800.0,6469,0.005,116,116,15931.26,-0.904,Macro,51.0,74.7,0.022,0
INF-397EE9FB,Chris Wang,Chris Creates,YouTube,Finance & Economics,Colombia,4739.0,0.0486,190,16,6,22,874,1830,83.2,Robinhood,FinTech,25-45 Male,0.952,Channel Membership Drive,39,1,2200.0,15,0.0173,1,1,30.99,-0.986,Nano,79.2,82.1,0.132,1
INF-5ABCEA5E,Skyler Wilson,SkylerProductions,YouTube,DIY & Crafts,Saudi Arabia,733.0,0.0404,25,3,1,2,116,270,88.5,Lowe's,Home & Tools,30-55 Mixed,0.699,Live Stream,42,1,800.0,1,0.0103,0,0,0.0,-1.0,Nano,80.6,90.5,0.061,1
INF-19400BBC,Harper Wilson,HarperWilsonFilms,YouTube,Science & Technology,Nigeria,482834.0,0.0434,13609,1443,608,2443,52414,87268,73.8,NVIDIA,Consumer Electronics,20-40 Male,0.914,Series Sponsorship,33,1,22300.0,660,0.0126,23,23,2544.24,-0.886,Mid-Tier,77.6,84.5,0.074,1
INF-0923B3F1,Benjamin Smith,BenjaminSmithChannel,YouTube,Food & Cooking,Sweden,301695.0,0.0193,4039,499,175,656,40680,68262,48.5,KitchenAid,Home & Kitchen,25-45 Mixed,0.951,Brand Ambassador,45,1,37200.0,252,0.0062,8,8,585.04,-0.984,Mid-Tier,49.0,68.0,0.155,0
INF-41448A32,Charlotte Silva,CharlotteFilms,YouTube,Health & Wellness,South Korea,269578.0,0.025,4370,614,209,793,28651,49894,55.8,Optimum Nutrition,Health & Nutrition,25-45 Mixed,0.876,Product Review,52,1,40800.0,178,0.0062,5,5,190.52,-0.995,Mid-Tier,60.5,77.2,0.08,1
INF-6A6F9B49,David King,David,YouTube,DIY & Crafts,Mexico,354261.0,0.0313,8092,852,270,1296,32594,58028,61.2,3M,Home & Tools,30-55 Mixed,0.866,Short (YouTube Shorts),36,1,45400.0,385,0.0118,12,12,603.45,-0.987,Mid-Tier,68.9,84.7,0.019,1
INF-9279C668,Noah Chen,NoahChen,YouTube,Comedy,Vietnam,205142.0,0.0454,7848,698,318,1020,58230,109513,73.8,Pepsi,FMCG,16-35 Mixed,0.925,Unboxing,42,2,26400.0,827,0.0142,32,32,637.88,-0.976,Mid-Tier,75.5,86.7,0.05,1
INF-2031E511,Benjamin Jackson,BenjaminFilms,YouTube,Lifestyle,Spain,4874641.0,0.0097,39977,3321,1264,5062,1227994,1801544,27.9,Amazon,E-commerce,22-40 Mixed,0.648,Sponsored Video,26,1,113400.0,6140,0.005,71,71,3022.41,-0.973,Macro,32.3,50.7,0.256,0
INF-D1952366,Quinn Moore,Quinn Show,YouTube,Health & Wellness,Argentina,462986.0,0.0276,8703,1172,361,1042,79645,145718,61.3,Herbalife,Health & Nutrition,25-45 Mixed,0.762,Short (YouTube Shorts),65,3,34000.0,701,0.0088,19,19,773.82,-0.977,Mid-Tier,64.8,82.2,0.048,1
INF-7DFB740D,Ava Harris,AvaOfficial,YouTube,DIY & Crafts,Vietnam,267293.0,0.0372,6923,739,339,902,70968,139299,74.2,DeWalt,Home & Tools,30-55 Mixed,0.874,Channel Membership Drive,84,2,22300.0,887,0.0125,34,34,2083.42,-0.907,Mid-Tier,73.0,89.4,0.022,1
INF-1A78709E,Joseph Moore,JosephMooreTV,YouTube,Photography,United States,2882.0,0.0603,135,13,4,16,513,1050,86.2,Canon,Photography & Tech,20-40 Mixed,0.781,Brand Ambassador,49,2,1200.0,9,0.0168,1,1,135.47,-0.887,Nano,84.6,92.0,0.038,1
INF-7B9EAD1C,Quinn Baker,Quinn Productions,YouTube,Finance & Economics,United Kingdom,34924892.0,0.0127,365908,34898,11973,43730,11784554,18035201,25.5,Zerodha,FinTech,25-45 Male,0.897,Product Review,9,1,604200.0,58923,0.005,848,848,24477.95,-0.959,Mega,34.6,65.2,0.017,0
INF-406EF893,Ethan Baker,EthanBakerShow,YouTube,Cars & Motorbikes,Egypt,6988.0,0.0483,289,28,11,38,1223,2856,81.9,Bosch,Automotive,22-45 Male,0.765,Vlog Integration,48,2,1700.0,16,0.013,1,1,58.05,-0.966,Nano,81.6,85.1,0.096,1
INF-A256A974,Morgan Jones,MorganJonesChannel,YouTube,Fitness & Gym,Italy,749714.0,0.0114,7063,606,249,772,281225,483040,29.9,Gymshark,Sports & Fitness,20-40 Mixed,0.622,Series Sponsorship,7,1,106400.0,1406,0.005,18,18,1201.58,-0.989,Macro,34.1,51.2,0.264,0
INF-E03A08DD,Isabella Garcia,Isabella,YouTube,Gaming,Japan,27217.0,0.0494,1021,110,37,126,4899,9697,83.7,SteelSeries,Gaming,16-30 Male,0.711,Brand Ambassador,72,2,6200.0,78,0.0159,3,3,152.27,-0.975,Micro,78.2,90.0,0.051,1
INF-0BCBC771,Taylor Wright,TaylorMedia,YouTube,Health & Wellness,Brazil,170513.0,0.0345,4162,456,155,696,24914,44287,69.1,Nature's Bounty,Health & Nutrition,25-45 Mixed,0.945,Unboxing,25,1,15800.0,311,0.0125,11,11,487.98,-0.969,Mid-Tier,72.6,85.5,0.045,1
INF-FE97764D,Mason Okafor,MasonOkafor Official,YouTube,Finance & Economics,Pakistan,112742.0,0.0312,2895,265,96,324,14778,28628,64.4,PayPal,FinTech,25-45 Male,0.886,Product Review,76,1,28600.0,168,0.0114,6,6,199.32,-0.993,Mid-Tier,66.7,86.7,0.011,1
INF-CCB0F4BC,Taylor Li,Taylor,YouTube,Animals & Pets,Japan,968497.0,0.0213,16398,1837,528,2445,245071,364798,40.6,Whiskas,Pet Care,22-45 Mixed,0.741,Tutorial/How-To,14,1,142500.0,1225,0.005,23,23,853.61,-0.994,Macro,49.0,70.4,0.077,0
INF-E4497F06,Skyler Kim,SkylerProductions,YouTube,Lifestyle,Italy,32499.0,0.0669,1483,198,73,245,7804,16785,79.4,Samsung,Consumer Electronics,22-40 Mixed,0.801,Series Sponsorship,12,1,1800.0,176,0.0225,8,8,1019.57,-0.434,Micro,80.9,86.5,0.073,1
INF-8797BCC7,Logan Jones,LoganCreates,YouTube,Travel,South Korea,62782.0,0.0401,1721,178,63,258,20094,37798,80.6,Booking.com,Travel,25-45 Mixed,0.812,Sponsored Video,87,4,10600.0,205,0.0102,8,8,1336.02,-0.874,Micro,74.8,78.8,0.159,1
INF-FB614362,Sofia Silva,Sofia Productions,YouTube,DIY & Crafts,Poland,2450.0,0.0803,126,14,5,17,467,1077,84.2,Dremel,Home & Tools,30-55 Mixed,0.626,Tutorial/How-To,76,1,1000.0,8,0.0182,0,0,0.0,-1.0,Nano,80.1,92.5,0.026,1
INF-43F6E084,Casey Chen,CaseyChenMedia,YouTube,Sports with a ball,Philippines,328715.0,0.0355,8032,807,357,1126,51654,87792,67.4,Puma,Sports & Fitness,16-35 Male,0.732,Channel Membership Drive,14,1,38800.0,382,0.0074,11,11,770.89,-0.98,Mid-Tier,70.5,83.5,0.06,1
INF-9EE075C6,Leo Park,LeoParkShow,YouTube,Gaming,Indonesia,25814.0,0.0486,835,106,39,136,5870,10596,84.4,Logitech,Gaming,16-30 Male,0.798,Channel Membership Drive,82,2,5000.0,76,0.0129,3,3,150.1,-0.97,Micro,81.7,90.9,0.044,1
INF-3A80390A,Alex Chen,AlexLife,YouTube,Music,Spain,65234113.0,0.0125,563643,62751,25064,93472,14588661,19167284,25.2,Sennheiser,Consumer Electronics,15-35 Mixed,0.706,Channel Membership Drive,50,2,379000.0,72943,0.005,576,576,76634.34,-0.798,Mega,36.4,61.7,0.067,0
INF-2B675427,Henry Okafor,HenryOkaforWorld,YouTube,Travel,Germany,163820.0,0.0453,5264,584,221,600,34696,56942,76.5,Booking.com,Travel,25-45 Mixed,0.838,Product Review,62,2,48200.0,416,0.012,14,14,2681.25,-0.944,Mid-Tier,76.3,87.1,0.056,1
INF-BC4B276B,Olivia Garcia,OliviaOfficial,YouTube,News & Politics,Turkey,220012.0,0.0347,5398,604,205,852,32401,58564,65.1,The Guardian,Media,30-55 Mixed,0.74,Brand Ambassador,77,4,30500.0,295,0.0091,9,9,129.31,-0.996,Mid-Tier,72.3,82.8,0.058,1
INF-EC5EE9D4,Riley Okafor,RileyOkaforChannel,YouTube,Travel,Australia,351209.0,0.0331,7739,969,315,961,78476,142457,66.8,Emirates,Travel,25-45 Mixed,0.639,Unboxing,47,2,10200.0,800,0.0102,20,20,3645.44,-0.643,Mid-Tier,67.1,84.3,0.048,1
INF-CEE823C0,Sam Brown,SamBrownLife,YouTube,Comedy,Colombia,1950286.0,0.0219,28482,3086,1402,4208,290567,443990,45.3,Old Spice,FMCG,16-35 Mixed,0.933,Series Sponsorship,64,2,55300.0,1976,0.0068,51,51,903.15,-0.984,Macro,53.1,77.0,0.023,1
INF-B6E0ED92,Casey Tremblay,Casey Life,YouTube,Finance & Economics,Italy,311334.0,0.0173,4366,374,133,504,121224,239318,48.6,Robinhood,FinTech,25-45 Male,0.731,Brand Ambassador,20,1,26900.0,606,0.005,13,13,426.34,-0.984,Mid-Tier,46.3,64.8,0.195,0
INF-0B8963B4,Drew Tremblay,DrewTremblay Daily,YouTube,Health & Wellness,Vietnam,3022431.0,0.0151,35992,4144,1472,4986,750747,1168351,34.0,Herbalife,Health & Nutrition,25-45 Mixed,0.765,Short (YouTube Shorts),29,1,192100.0,3754,0.005,50,50,2097.96,-0.989,Macro,41.9,61.7,0.147,0
INF-744D4AA5,Morgan Wilson,Morgan Productions,YouTube,Lifestyle,Germany,55808.0,0.0155,706,65,22,103,16890,35060,45.5,Pepsi,FMCG,22-40 Mixed,0.707,Vlog Integration,80,4,11800.0,84,0.005,2,2,34.83,-0.997,Micro,52.9,61.5,0.221,0
INF-C50FB798,Avery Baker,AveryChannel,YouTube,Education & Tutorials,Vietnam,2336.0,0.0823,129,14,7,18,285,619,85.4,Udemy,EdTech,18-40 Mixed,0.899,Short (YouTube Shorts),87,1,2100.0,9,0.0306,1,1,48.31,-0.977,Nano,80.4,92.5,0.03,1
INF-7EABD86A,Drew Young,DrewYoung Life,YouTube,Health & Wellness,Italy,41703.0,0.0451,1562,169,57,168,4391,8752,84.1,Herbalife,Health & Nutrition,25-45 Mixed,0.844,Live Stream,80,1,9900.0,70,0.016,3,3,118.06,-0.988,Micro,79.3,87.7,0.076,1
INF-79D963D8,Daniel Miller,DanielMiller Productions,YouTube,DIY & Crafts,Japan,287507.0,0.0253,6241,515,188,693,91654,174649,55.6,3M,Home & Tools,30-55 Mixed,0.841,Short (YouTube Shorts),64,2,37300.0,632,0.0069,17,17,880.67,-0.976,Mid-Tier,57.0,73.0,0.129,0
INF-00655FF8,Isabella Lewis,IsabellaLewisShow,YouTube,Travel,Philippines,92481179.0,0.0129,858751,96564,36327,119848,14642214,20750323,24.9,Airbnb,Travel,25-45 Mixed,0.979,Sponsored Video,25,1,506300.0,73211,0.005,1084,1084,178699.66,-0.647,Mega,33.8,62.3,0.054,0
INF-5206E445,Kai Wilson,KaiWilson Daily,YouTube,Sports with a ball,Netherlands,8944.0,0.0616,400,47,14,64,1399,3020,85.7,Puma,Sports & Fitness,16-35 Male,0.811,Channel Membership Drive,55,1,2100.0,30,0.0217,2,2,133.8,-0.936,Nano,81.7,90.5,0.052,1
INF-E39A5196,Sofia Silva,SofiaSilvaVlogs,YouTube,Animals & Pets,South Korea,4911103.0,0.0169,58890,6862,2415,7727,1285143,2056796,36.0,Whiskas,Pet Care,22-45 Mixed,0.979,Channel Membership Drive,51,2,137500.0,6426,0.005,152,152,5218.84,-0.962,Macro,43.6,66.5,0.097,0
INF-7010B558,Mia King,MiaKingProductions,YouTube,Beauty,Spain,246699.0,0.0472,8569,1055,332,1198,44421,73242,78.7,Fenty Beauty,Beauty & Cosmetics,18-30 Female,0.716,Brand Ambassador,87,5,38400.0,573,0.0129,18,18,683.3,-0.982,Mid-Tier,73.2,88.1,0.053,1
INF-5B3D27D6,Casey Singh,CaseySinghTV,YouTube,Animals & Pets,Australia,93460668.0,0.0089,656764,59908,23604,99290,33227518,42561647,23.5,Pedigree,Pet Care,22-45 Mixed,0.679,Series Sponsorship,74,1,661500.0,166138,0.005,1429,1429,48733.43,-0.926,Mega,30.6,57.5,0.112,0
INF-E6D53B27,Henry Santos,Henry Films,YouTube,News & Politics,Canada,2930883.0,0.0195,47049,4760,1376,4577,883112,1382213,43.5,Bloomberg,Media,30-55 Mixed,0.631,Product Review,45,2,149000.0,5210,0.0059,76,76,1175.72,-0.992,Macro,48.9,75.9,0.026,0
INF-9F1D1933,Mia Davis,MiaDavisLife,YouTube,Education & Tutorials,United States,121035.0,0.0356,2995,294,115,352,28111,53990,66.4,Udemy,EdTech,18-40 Mixed,0.79,Short (YouTube Shorts),38,1,31400.0,329,0.0117,10,10,410.06,-0.987,Mid-Tier,73.1,82.0,0.073,1
INF-E41E3D20,Ethan Jackson,EthanDaily,YouTube,Sports with a ball,Pakistan,15708578.0,0.0123,131903,14848,6054,22746,5259360,7381124,27.0,Adidas,Sports & Fitness,16-35 Male,0.944,Series Sponsorship,47,1,550800.0,29978,0.0057,297,297,17483.16,-0.968,Mega,32.7,62.2,0.079,0
INF-70D12CB2,Kai Silva,KaiSilva Vlogs,YouTube,Art/Artists,Ukraine,94761536.0,0.0137,848943,102114,45582,108407,15419050,22565558,27.0,Adobe,Creative Software,20-40 Mixed,0.873,Channel Membership Drive,68,1,59800.0,77095,0.005,825,825,26215.29,-0.562,Mega,36.7,62.2,0.079,0
INF-F1339AC5,David Nguyen,David Life,YouTube,Cinema & Actors/actresses,Ukraine,9940.0,0.0879,699,68,26,74,2911,6703,84.3,HBO,Entertainment,18-45 Mixed,0.789,Unboxing,49,2,2000.0,75,0.0257,4,4,51.13,-0.974,Nano,82.0,92.3,0.028,1
INF-91D56679,Charlotte Wright,CharlotteOfficial,YouTube,Animals & Pets,India,1346623.0,0.0161,14699,1611,574,2500,394433,574111,34.3,Royal Canin,Pet Care,22-45 Mixed,0.926,Channel Membership Drive,18,1,170200.0,1972,0.005,35,35,1114.6,-0.993,Macro,45.9,64.8,0.107,0
INF-24BD5370,River Brown,RiverBrownVlogs,YouTube,Science & Technology,Russia,65062.0,0.0659,3040,342,140,475,18251,33801,79.9,Microsoft,Enterprise Tech,20-40 Male,0.931,Product Review,79,4,9900.0,458,0.0251,24,24,2004.91,-0.797,Micro,81.4,92.2,0.014,1
